2017-05-04 19:35:24.197577 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] Populating workers...
2017-05-04 19:35:24.201646 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] Populated
2017-05-04 19:35:31.684129 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #0 | Training started
2017-05-04 19:41:10.076062 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #0 | Training finished
2017-05-04 19:41:10.079442 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #1 | Training started
2017-05-04 19:46:53.946480 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #1 | Training finished
2017-05-04 19:46:53.951431 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #2 | Training started
2017-05-04 19:52:28.061358 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #2 | Training finished
2017-05-04 19:52:28.067429 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #3 | Training started
2017-05-04 19:57:56.162591 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #3 | Training finished
2017-05-04 19:57:56.164071 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #4 | Training started
2017-05-04 20:03:27.741286 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #4 | Training finished
2017-05-04 20:03:27.743439 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #5 | Training started
2017-05-04 20:09:01.664369 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #5 | Training finished
2017-05-04 20:09:01.671640 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #6 | Training started
2017-05-04 20:14:02.856295 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #6 | Training finished
2017-05-04 20:14:02.861194 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #7 | Training started
2017-05-04 20:18:07.978342 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #7 | Training finished
2017-05-04 20:18:07.979408 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #8 | Training started
2017-05-04 20:21:59.899276 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #8 | Training finished
2017-05-04 20:21:59.900350 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Training started
2017-05-04 20:25:54.611937 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Training finished
2017-05-04 20:25:54.615412 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Collecting samples for evaluation
2017-05-04 23:39:51.612047 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] Populating workers...
2017-05-04 23:39:51.612977 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] Populated
2017-05-04 23:39:59.015304 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #0 | Training started
2017-05-04 23:47:16.969460 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #0 | Training finished
2017-05-04 23:47:16.975538 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #1 | Training started
2017-05-04 23:54:30.587565 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #1 | Training finished
2017-05-04 23:54:30.588565 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #2 | Training started
2017-05-05 00:01:44.555041 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #2 | Training finished
2017-05-05 00:01:44.586818 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #3 | Training started
2017-05-05 00:08:28.207052 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #3 | Training finished
2017-05-05 00:08:28.208157 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #4 | Training started
2017-05-05 00:15:17.988966 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #4 | Training finished
2017-05-05 00:15:17.991868 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #5 | Training started
2017-05-05 00:22:08.328713 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #5 | Training finished
2017-05-05 00:22:08.346549 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #6 | Training started
2017-05-05 00:29:36.030056 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #6 | Training finished
2017-05-05 00:29:36.031994 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #7 | Training started
2017-05-05 00:36:39.090270 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #7 | Training finished
2017-05-05 00:36:39.091246 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #8 | Training started
2017-05-05 00:42:49.207685 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #8 | Training finished
2017-05-05 00:42:49.209677 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Training started
2017-05-05 00:48:44.804066 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Training finished
2017-05-05 00:48:44.819485 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #9 | Collecting samples for evaluation
2017-05-05 00:49:11.011270 EDT | -----------------------  --------------
2017-05-05 00:49:11.015216 EDT | Epoch                       9
2017-05-05 00:49:11.015595 EDT | AverageReturn              -6.19591
2017-05-05 00:49:11.015948 EDT | StdReturn                  24.5347
2017-05-05 00:49:11.016293 EDT | MaxReturn                  53.1635
2017-05-05 00:49:11.016636 EDT | MinReturn                 -49.6692
2017-05-05 00:49:11.016979 EDT | AverageEsReturn             0.224461
2017-05-05 00:49:11.017321 EDT | StdEsReturn                 1.17897
2017-05-05 00:49:11.017660 EDT | MaxEsReturn                 5.3576
2017-05-05 00:49:11.018002 EDT | MinEsReturn                -5.45863
2017-05-05 00:49:11.018342 EDT | AverageDiscountedReturn    -2.21659
2017-05-05 00:49:11.018682 EDT | AverageQLoss                6.00021e-05
2017-05-05 00:49:11.019024 EDT | AveragePolicySurr         -36.5597
2017-05-05 00:49:11.019372 EDT | AverageQ                   -0.00126435
2017-05-05 00:49:11.019714 EDT | AverageAbsQ                 0.00385343
2017-05-05 00:49:11.020055 EDT | AverageY                    0.000223811
2017-05-05 00:49:11.020394 EDT | AverageAbsY                 0.00606305
2017-05-05 00:49:11.020735 EDT | AverageAbsQYDiff            0.00582801
2017-05-05 00:49:11.021075 EDT | AverageAction               3.65571e+07
2017-05-05 00:49:11.021416 EDT | PolicyRegParamNorm       5138.75
2017-05-05 00:49:11.021757 EDT | QFunRegParamNorm            8.03002
2017-05-05 00:49:11.022096 EDT | AverageForwardProgress     -0.240144
2017-05-05 00:49:11.022435 EDT | MaxForwardProgress          0.326004
2017-05-05 00:49:11.022777 EDT | MinForwardProgress         -0.663457
2017-05-05 00:49:11.023116 EDT | StdForwardProgress          0.246983
2017-05-05 00:49:11.023488 EDT | AveragePolicyStd            1e-06
2017-05-05 00:49:11.023829 EDT | -----------------------  --------------
2017-05-05 00:49:11.024434 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #10 | Training started
2017-05-05 00:54:59.627427 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #10 | Training finished
2017-05-05 00:54:59.628895 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #10 | Collecting samples for evaluation
2017-05-05 00:55:24.974073 EDT | -----------------------  ----------------
2017-05-05 00:55:24.975654 EDT | Epoch                        10
2017-05-05 00:55:24.976146 EDT | AverageReturn                -2.77806
2017-05-05 00:55:24.976628 EDT | StdReturn                    22.5487
2017-05-05 00:55:24.977106 EDT | MaxReturn                    41.4179
2017-05-05 00:55:24.977582 EDT | MinReturn                   -48.9816
2017-05-05 00:55:24.978053 EDT | AverageEsReturn              -0.28042
2017-05-05 00:55:24.978522 EDT | StdEsReturn                   1.05261
2017-05-05 00:55:24.978994 EDT | MaxEsReturn                   2.3654
2017-05-05 00:55:24.979477 EDT | MinEsReturn                  -4.19202
2017-05-05 00:55:24.979957 EDT | AverageDiscountedReturn      -0.486178
2017-05-05 00:55:24.980432 EDT | AverageQLoss             690031
2017-05-05 00:55:24.980902 EDT | AveragePolicySurr        -34830.8
2017-05-05 00:55:24.981373 EDT | AverageQ                    385.513
2017-05-05 00:55:24.981841 EDT | AverageAbsQ                 385.513
2017-05-05 00:55:24.982312 EDT | AverageY                    455.716
2017-05-05 00:55:24.982779 EDT | AverageAbsY                 455.719
2017-05-05 00:55:24.983252 EDT | AverageAbsQYDiff            489.616
2017-05-05 00:55:24.991511 EDT | AverageAction                 3.56305e+07
2017-05-05 00:55:24.991990 EDT | PolicyRegParamNorm         5338.49
2017-05-05 00:55:24.992464 EDT | QFunRegParamNorm             23.0983
2017-05-05 00:55:24.992939 EDT | AverageForwardProgress       -0.2025
2017-05-05 00:55:24.993413 EDT | MaxForwardProgress            0.221684
2017-05-05 00:55:24.993887 EDT | MinForwardProgress           -0.663729
2017-05-05 00:55:24.994356 EDT | StdForwardProgress            0.222112
2017-05-05 00:55:24.994829 EDT | AveragePolicyStd              1e-06
2017-05-05 00:55:24.995304 EDT | -----------------------  ----------------
2017-05-05 00:55:25.000325 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #11 | Training started
2017-05-05 01:01:21.406970 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #11 | Training finished
2017-05-05 01:01:21.407990 EDT | [Unified_Policy_Gradients/Unified_SPG_DDPG_Humanoid] epoch #11 | Collecting samples for evaluation
2017-05-05 01:01:48.155859 EDT | -----------------------  -----------------
2017-05-05 01:01:48.156884 EDT | Epoch                         11
2017-05-05 01:01:48.157322 EDT | AverageReturn                 -0.0619817
2017-05-05 01:01:48.157747 EDT | StdReturn                     23.1115
2017-05-05 01:01:48.158166 EDT | MaxReturn                     51.0515
2017-05-05 01:01:48.158583 EDT | MinReturn                    -42.7711
2017-05-05 01:01:48.158998 EDT | AverageEsReturn               -0.143277
2017-05-05 01:01:48.159420 EDT | StdEsReturn                    0.970975
2017-05-05 01:01:48.159834 EDT | MaxEsReturn                    3.13024
2017-05-05 01:01:48.160245 EDT | MinEsReturn                   -3.02309
2017-05-05 01:01:48.160656 EDT | AverageDiscountedReturn        0.65699
2017-05-05 01:01:48.161066 EDT | AverageQLoss                   1.43761e+08
2017-05-05 01:01:48.161479 EDT | AveragePolicySurr        -217164
2017-05-05 01:01:48.161887 EDT | AverageQ                    7540.89
2017-05-05 01:01:48.162296 EDT | AverageAbsQ                 7540.89
2017-05-05 01:01:48.162705 EDT | AverageY                    9058.08
2017-05-05 01:01:48.163112 EDT | AverageAbsY                 9058.09
2017-05-05 01:01:48.163533 EDT | AverageAbsQYDiff            9229.09
2017-05-05 01:01:48.163943 EDT | AverageAction                  5.70848e+07
2017-05-05 01:01:48.164354 EDT | PolicyRegParamNorm          5607.97
2017-05-05 01:01:48.164763 EDT | QFunRegParamNorm              49.9851
2017-05-05 01:01:48.165171 EDT | AverageForwardProgress        -0.174203
