AverageAbsQYDiff,AverageDiscountedReturn,AverageQ,AverageY,AverageAbsY,AverageQLoss,AverageReturn,PolicyRegParamNorm,AverageEsReturn,QFunRegParamNorm,StdReturn,MinReturn,Iteration,MaxReturn,MinEsReturn,AveragePolicySurr,AverageAbsQ,StdEsReturn,AverageAction,Epoch,MaxEsReturn
1.75162974491,8.82768606881,-0.234751,1.51687834271,1.5196279909,3.5006,9.25500636449,11.2287,9.67739755411,11.1298,0.0476789869042,9.13973409561,9,9.39005546343,3.04356990287,-0.040307,0.293202,6.53303678558,0.217203,9,55.7472533884
0.110811647016,5.13512001125,1.15806,1.16690069222,1.17811595418,0.0476284,5.296161831,12.5376,5.66190542028,11.5229,0.0428710607224,5.09290312611,10,5.41238363082,2.45928812206,-1.22456,1.16679,4.0486714512,0.999959,10,40.2874022531
0.0598208060694,5.13657259411,1.34814,1.34851949352,1.36485590411,0.00899866,5.29770650206,12.7281,6.22641304979,12.0298,0.0425323902744,5.07876212288,11,5.40152526258,4.54437640622,-1.34145,1.36494,1.6010347047,1.0,11,12.7643770535
0.0644769653771,5.13756916562,1.69508,1.69544628616,1.71957408831,0.0118916,5.29869888447,12.7915,7.62163438839,12.9563,0.0447768434488,5.08295641826,12,5.41363120454,4.04329302037,-1.68209,1.71987,4.72355633919,0.999999,12,35.0695798973
0.0972785040113,34.3899830373,2.30391,2.30466206111,2.33300212849,0.0405726,38.6836597531,13.2825,27.5639808525,14.3609,0.928514664808,36.6665328282,13,40.8548903886,4.22253751037,-2.67999,2.33285,18.1549831281,1.0,13,72.0948935961
0.148126015188,34.4631586656,3.5583,3.55912894213,3.58050204522,0.118218,38.7796905891,13.2833,41.6703367035,16.1613,0.941439084035,36.6170009043,14,41.7826007374,34.7700171503,-4.12298,3.58092,5.12058184831,1.0,14,66.9338921133
0.182208536874,34.524656087,4.72759,4.7285600336,4.74675936713,0.161697,38.8541689482,13.2835,39.8688951294,17.7805,0.939190085368,36.6942890502,15,41.9458383835,8.51719210649,-5.41524,4.74722,6.51772058243,1.0,15,54.3831903781
0.199592732877,34.3884476942,5.99188,5.99286719826,6.0088819731,0.173313,38.6833643491,13.2834,41.117363876,19.0811,0.95105493953,36.6340285287,16,40.7403987408,13.4170493209,-6.7787,6.0094,6.61065969432,1.0,16,64.9045179983
0.208324177633,34.5010948649,7.27193,7.27303965134,7.28695311679,0.173866,38.8253273451,13.2813,39.850392849,20.2119,0.972220981745,36.7152942438,17,40.7745195014,6.1735999032,-8.14197,7.28797,5.68601521473,1.0,17,46.6808824442
0.215318718079,34.4488976721,8.65134,8.65239715851,8.66551369585,0.171853,38.7609413103,13.2831,41.573152403,21.2027,0.903419638157,36.6639562379,18,40.6972018334,23.9082632049,-9.61987,8.66691,5.84808378641,1.0,18,64.5396767743
0.228570682474,34.473864972,10.0068,10.0076665789,10.0182814448,0.198202,38.790290885,13.2831,41.0387103988,22.1288,0.897238529329,36.6970755993,19,40.698277955,37.1389431747,-11.0325,10.0204,2.80532719833,1.0,19,54.842180378
0.238430530442,34.4568173946,11.3156,11.3168186994,11.3261338768,0.206794,38.7683472326,13.2836,41.6295596669,23.1355,0.96895286753,36.7117211165,20,41.738130685,5.16500439463,-12.4489,11.3282,8.67500738581,1.0,20,75.6087578619
0.26213707438,34.4919462443,12.639,12.6400476603,12.649407021,0.266028,38.8125927047,13.2841,41.2729073996,24.1542,0.920974569498,36.6192278177,21,40.7694591311,15.5959732581,-13.8305,12.6524,5.32368670962,1.0,21,52.8077159363
0.276699593119,34.4829953986,13.9253,13.9265079162,13.9337563621,0.276268,38.8033371013,13.2852,43.3634769533,25.1565,0.959369832686,36.6660140829,22,40.7925345267,4.15992737445,-15.1561,13.9366,10.6701468827,1.0,22,73.9043848922
0.298253266946,34.426162543,15.1469,15.148061405,15.1544376436,0.315963,38.7302579214,13.2856,41.2602517585,26.1284,0.958516787171,36.6688345444,23,40.7803965625,36.5421671803,-16.4331,15.1574,3.11544303148,1.0,23,51.9799207523
0.318307543635,34.4432903975,16.2773,16.2785910639,16.2846420837,0.367891,38.7518207293,13.2864,41.4075413642,27.012,0.972548515164,36.827469954,24,40.7980612925,34.5010218414,-17.565,16.2876,3.54724980076,1.0,24,50.9853815755
0.332823339792,34.4466049662,17.2902,17.2915426361,17.2965018935,0.415203,38.7570498756,13.2887,40.9933140503,27.9551,0.890732144535,36.6466461261,25,40.5676706789,9.21296559607,-18.5983,17.2996,7.86104967079,1.0,25,70.7928485331
0.354312771889,107.785027946,18.2336,18.2344732052,18.2417690709,0.50354,176.906050786,14.6088,71.0987042706,28.7764,1.40516107269,173.341669891,26,179.323307582,13.065205145,-19.7895,18.2452,51.1322825247,0.706112,26,183.865873358
0.373170089971,112.427307901,19.1085,19.1094311107,19.1394062989,0.552383,174.902712138,16.4524,95.4570979297,29.405,1.49026095387,171.517500622,27,177.9254784,16.1622296691,-21.3087,19.142,73.188396082,0.795537,27,199.031063426
0.423280730258,115.013874185,20.4038,20.4059759872,20.4328903038,0.651847,184.983091733,17.6902,113.15644547,30.2122,18.3588427179,125.085315183,28,193.391966996,10.6972441211,-23.5597,20.4347,69.4096047128,0.62801,28,195.720081216
0.540405052616,93.07394948,22.9722,22.9748068638,22.9877097329,1.06163,136.258649181,18.4761,153.764986867,31.2592,1.94270008639,133.298330445,29,139.949174116,90.9287852965,-25.7961,22.9903,32.9558582644,0.681504,29,212.645772552
0.540078664457,105.047318287,24.858,24.8603841147,24.8669823397,1.08963,162.361075531,19.1878,121.267113669,32.1797,13.7333728538,138.978101107,30,179.713445941,14.7718986435,-27.4232,24.8713,57.5327227139,0.557712,30,194.980399517
